,id,BoxOffice
922,sullivans_travels,
923,anima_2020,
924,love_rosie,$14.9K
925,aimee_and_jaguar,$927.1K
926,the_miracle_season,$10.2M
927,tarnation,$592.0K
928,1005405-dead_of_night,
929,sorry_angel,$30.6K
930,the_night_is_short_walk_on_girl,$397.6K
931,west_side_story_2021,$38.5M
932,extraordinary_measures,$11.9M
933,the_worst_person_in_the_world,$3.0M
934,three_kings,$60.7M
935,kilo_two_bravo,
936,1146572-honeymooners,$12.8M
937,troll-2,
938,everything_is_illuminated,$1.7M
939,six_days_seven_nights,$74.3M
940,bridge_on_the_river_kwai,
941,the_wheel_2021,
942,soul_food,$43.5M
943,passion_2013,$91.2K
944,seven_psychopaths,$15.0M
945,21_bridges,$28.5M
946,remo_williams_the_adventure_begins,$14.4M
947,hell_house,
948,vendetta_2013,
949,flash_of_genius,$4.2M
950,raiders_the_story_of_the_greatest_fan_film_ever_made,$71.9K
951,drug_war_2013,$127.9K
952,sweetie_you_wont_believe_it,
953,phil,
954,secret_in_their_eyes,$6.4M
955,waiting_for_happiness_2003,$2.0K
956,koch_2012,$342.2K
957,omen,$54.6M
958,robin_hood_2018,$30.8M
959,cop_and_12,$30.1M
960,home_of_the_brave,$40.8K
961,them_that_follow,$159.0K
962,the_seed_2022,
963,the_invisible_man_2020,$64.3M
964,steel_magnolias,$79.4M
965,1036747-ricochet,$20.6M
966,dr_giggles,$8.2M
967,big_hit,$27.1M
968,crying_game,$60.7M
969,viva_riva,$61.8K
970,john_wick_chapter_2,$92.0M
971,all_eyez_on_me_2017,$44.9M
972,from_beyond,$946.8K
973,9_dead_gay_guys,$11.3K
974,the_gift_2015,$43.8M
975,dead_of_night_1974,
976,thunderheart,$20.1M
977,lord_of_the_flies_1963,
978,spencer_2021,$7.1M
979,hannah_2018,
980,skyline_2010,$21.4M
981,3_iron,$238.5K
982,army_of_thieves,
983,she_hate_me,$365.1K
984,sid_and_nancy,$2.7M
985,england_is_mine,
986,jellyfish_2018,
987,the_water_diviner,$34.6M
988,win_win_2011,$10.2M
989,meet_the_deedles,$4.4M
990,alone_in_berlin,
991,return_of_the_living_dead_3,
992,the_unknown_known,$276.4K
993,pokemon_the_first_movie_mewtwo_vs_mew,$85.7M
994,werewolf_by_night,
995,deterrence,$144.6K
996,the_courier,$6.6M
997,thing_about_my_folk,$814.7K
998,proximity_2020,
999,cheaper_by_the_dozen_2,$82.6M
1000,the_look_of_silence,$109.1K
1001,defamation,$11.4K
1002,agnes_2021,$1.9K
1003,the_painter_and_the_thief,
1004,woman_on_the_beach,$14.2K
1005,capturing_the_friedmans,$3.1M
1006,allegro_non_troppo_1979,
1007,cats_of_mirikitani,
1008,10010782-american_affair,
1009,cinderella,$33.5M
1010,cosmos_2016,$21.0K
1011,the_bubble_2022,
1012,gordy,$3.3M
1013,a_haunted_house_2,$17.3M
1014,cupcakes_2015,$8.9K
1015,roar_lions_of_the_kalahari,
1016,mogul_mowgli,$52.1K
1017,ravens_hollow_2022,
1018,hitchcocktruffaut,$304.9K
1019,death_to_smoochy,$8.4M
1020,army_of_the_dead_2021,
1021,death_on_the_nile,
1022,bleeding_steel,
1023,1206571-eleven_minutes,$7.3K
1024,stander,$19.1K
1025,ballet_boys,
1026,1001138-april_fools_day,$11.3M
1027,the_third_wife,$81.0K
1028,the_sky_is_pink,
1029,a_grin_without_a_cat,
1030,game_night_2018,$69.0M
1031,so_close,$70.4K
1032,princess_caraboo,$3.0M
1033,souad,
1034,always_shine,$4.2K
1035,girl_interrupted,
1036,the_relic,$34.0M
1037,dancer_in_the_dark,$4.2M
1038,1211512-life_during_wartime,$278.8K
1039,francine,
1040,ice_harvest,$8.8M
1041,red_state,$1.1M
1042,freaky,$9.0M
1043,walk_in_the_clouds,$48.0M
1044,sweat_2020,$7.3K
1045,leonor_will_never_die,$30.0K
1046,1200985-nobel_son,$333.9K
1047,clouds_of_sils_maria,$1.4M
1048,transylvania,
1049,superman_man_of_steel,$291.0M
1050,it_follows,$14.7M
1051,schultze_gets_the_blues,$594.1K
1052,nenette,$18.0K
1053,3_and_12_minutes_10_bullets,$26.0K
1054,1046151-fearless,$6.5M
1055,the_life_ahead_2020,
1056,father_and_son,$38.1K
1057,veronica_guerin,$1.6M
1058,cujo,
1059,road_to_el_dorado,$50.8M
1060,el-rey-de-la-montana-king-of-the-hill,
1061,the_man_with_the_iron_fists,$15.6M
1062,wood,$25.0M
1063,people_just_do_nothing_big_in_japan,
1064,confessions_of_a_burning_man,
1065,10,
1066,oasis_supersonic,$226.3K
1067,outsiders,
1068,blithe_spirit,
1069,turbo_a_power_rangers_movie,$8.1M
1070,1009113-halloween,$47.5M
1071,in_the_blood_2013,
1072,river_runs_through_it,$43.4M
1073,spoor,
1074,ghost_in_the_shell,
1075,agora,$617.8K
1076,moustache,
1077,madeas_family_reunion,$63.2M
1078,broken_city,$19.7M
1079,slc_punk,$299.2K
1080,before_the_rain,$431.1K
1081,bucky_larson_born_to_be_a_star,$2.3M
1082,silver_city,$1.0M
1083,urok_2015,$5.3K
1084,one_mile_away_2012,
1085,broadway_melody,
1086,silo,
1087,watermarks,$245.8K
1088,in_search_of_beethoven,
1089,1003499-captain_blood,
1090,knuckle_2011,$2.6K
1091,2013_oscar_nominated_short_films_animation,
1092,the_color_wheel,$17.5K
1093,longtime_companion,$4.6M
1094,as_aboveso_below,$21.2M
1095,klondike_2022,
1096,walt_and_el_grupo,$19.9K
1097,runaway_train,$7.2M
1098,sleep_furiously,
1099,without_the_king,$8.5K
1100,at_berkeley,
1101,stranded_i_have_come_from_a_plane_that_crashed_on_the_mountains,$89.5K
1102,burnt_by_the_sun,$6.7K
1103,encino_man,$40.0M
1104,1056079-specialist,$55.2M
1105,one_night_at_mccools,$6.3M
1106,the_yes_men_are_revolting,$48.0K
1107,lonely_hearts,$187.4K
1108,the_guilt_trip,$37.1M
1109,old_gringo,$2.3M
1110,yellow_rose,$364.1K
1111,we_are_your_friends_2015,$3.6M
1112,1059858-man_of_the_house,
1113,gods_of_egypt,$31.1M
1114,the_journey_2017,$152.5K
1115,faith_based,
1116,1159100-oh_in_ohio,
1117,the_laundromat,
1118,1074022-lone_star,$13.1M
1119,1072385-kingpin,$25.0M
1120,pusher_2012,
1121,the_woman_in_black_2011,$54.3M
1122,american_swing,$28.6K
1123,theremin_an_electronic_odyssey,$8.3K
1124,snabba_cash_2012,$188.9K
1125,au_hasard_balthazar,$39.4K
1126,the_young_karl_marx,$125.4K
1127,planet_of_the_humans,
1128,too_late_2021,
1129,last_knights,
1130,stardust_2020,$8.5K
1131,left_luggage,$1.3M
1132,deepstar-six,$7.9M
1133,rat_film_2017,$33.6K
1134,devil_rides_out,
1135,hatching,$182.8K
1136,dutch,$4.2M
1137,richard_iii_1956,
1138,sex_appeal_2022,
1139,brothers_of_the_head,$45.0K
1140,hula_girls,
1141,candyman_farewell_to_the_flesh,$13.4M
1142,paris_0559_theo_and_hugo_2017,
1143,last_tango_in_paris,
1144,1038990-cutting_edge,$23.0M
1145,the_found_footage_phenomenon,
1146,neil_young_journeys,$214.6K
1147,gigi,
1148,unfriended,$32.4M
1149,home_alone_2_lost_in_new_york,$172.7M
1150,five_easy_pieces,
1151,the_two_jakes,$9.4M
1152,the_promise_2017,$8.0M
1153,russia_house,$22.6M
1154,apocalypto,$50.9M
1155,the_marriage_of_maria_braun,
1156,tales_from_the_script,$6.8K
1157,where_the_wild_things_are,$77.2M
1158,follow_me_the_yoni_netanyahu_story,$112.7K
1159,basic_instinct,
1160,cry_wolf_2005,$10.0M
1161,time_to_leave,$117.6K
1162,1068326-sabrina,$51.6M
1163,taste_of_cherry,$253.0K
1164,vulgar,$14.9K
1165,gattaca,$12.3M
1166,welcome_to_me,$625.7K
1167,guava_island,
1168,ruby_sparks,$2.5M
1169,all_is_true,$1.2M
1170,single_all_the_way,
1171,lady_macbeth,$1.1M
1172,the_return_of_tanya_tucker,
1173,47_meters_down,$44.3M
1174,1059629-quick_and_the_dead,$17.3M
1175,the_grey_2012,$51.5M
1176,jungfrukallan,
1177,queen_of_katwe_2016,$8.9M
1178,desk_set,
1179,billys_hollywood_screen_kiss,$2.0M
1180,who_framed_roger_rabbit,$152.8M
1181,horse_whisperer,$75.4M
1182,the_purge_anarchy_2014,$71.5M
1183,1043378-stalker,$258.4K
1184,dont_breathe_2016,$89.2M
1185,killing_the_shepherd,
1186,ballroom_dancer_2012,
1187,the_girl_without_hands_2017,$21.8K
1188,10006930-singer,
1189,columbus_2017,$1.0M
1190,the_evening_hour,
1191,love_is_the_devil,$343.0K
1192,exposed_2014,
1193,how_to_marry_a_millionaire,
1194,suburban_commando,$6.6M
1195,1068779-dead_man_walking,$37.1M
1196,darkness_falls_2020,
1197,1057370-beloved,$22.8M
1198,spiderman_2,$373.4M
1199,retaliation_2020,
1200,one_magic_christmas,$12.4M
1201,1020736-swiss_family_robinson,
1202,an_unquiet_grave,
1203,rush_hour,$141.2M
1204,the_land_girls,$213.9K
1205,1008074-gallipoli,
1206,iron_mask_2020,
1207,plimpton_starring_george_plimpton_as_himself,
1208,senna,$1.6M
1209,scotland_pa,$384.1K
1210,loggerheads,$115.2K
1211,i_am_mother,
1212,mandy_2018,$1.2M
1213,gaga_five_foot_two,
1214,1015218-no_way_out,$31.7M
1215,oh_lucy_2018,$374.3K
1216,haven,$136.8K
1217,now_and_then,$27.1M
1218,junior_bonner,
1219,catwoman,$40.2M
1220,freeland,
1221,monster_house,$73.7M
1222,big_tease,$185.6K
1223,rise_of_the_guardians_2012,$185.6K
1224,next_day_air,$10.0M
1225,unplanned,$19.0M
1226,willy_wonka_and_the_chocolate_factory,
1227,the_hitmans_bodyguard,$75.4M
1228,time_out_of_mind_2015,$162.3K
1229,dorian_blues,$71.5K
1230,wolfmans_got_nards,
1231,glory_2017,$18.4K
1232,excess_baggage,$14.3M
1233,i_am_eleven,$256.1K
1234,shiza,$42.9K
1235,pink_flamingos,$413.8K
1236,mr_and_mrs_bridge,$5.0M
1237,aeon_flux,$25.9M
1238,1135882-uncovered_the_war_on_iraq,$190.4K
1239,jennifers_body,$16.2M
1240,better_housekeeping,
1241,angel_of_evil,
1242,the_work,$3.3K
1243,fall,$7.2M
1244,pelican_dreams,
1245,godzilla_2014,$200.7M
1246,smash_and_grab_2012,$18.8K
1247,the_lego_movie_2_the_second_part,$105.8M
1248,appropriate_behavior,
1249,sword_and_the_sorcerer,
1250,plot_for_peace,
1251,tokyo_ghoul,
1252,1021230-thief,
1253,bowling_for_columbine,$21.2M
1254,sex_and_lucia,$1.6M
1255,sleight,$3.9M
1256,hudas_salon,$14.4K
1257,and_justice_for_all,
1258,ex-drummer,
1259,three_of_hearts_a_postmodern_family,$19.7K
1260,pinero,$302.3K
1261,oculus,$27.7M
1262,bodies_bodies_bodies,$10.7M
1263,calendar_girls,$31.0M
1264,constellation,$306.5K
1265,1005107-doa,
1266,when_marnie_was_there,$314.3K
1267,sympathy_for_delicious,$13.1K
1268,the_life_and_times_of_hank_greenberg,$1.7M
1269,elsa_and_fred_2014,
1270,the_ringmaster,
1271,into_the_forest,$6.4K
1272,fifty_shades_of_grey,$166.1M
1273,24_hour_party_people,$1.1M
1274,birthday_girl,$4.9M
1275,wildcats,$23.6M
1276,beyond_the_reach,
1277,court,$16.5K
1278,friday_the_13th_part_1,$60.5M
1279,ghosted,
1280,the-killing-of-john-lennon,$6.7K
1281,money_monster,$41.0M
1282,system_crasher,
1283,hector_2015,
1284,airplane,
1285,1087427-general,$1.2M
1286,shag_the_movie,$6.1M
1287,golden_child,$78.1M
1288,carnage_park,
1289,the_eyes_of_orson_welles,$10.1K
1290,a_guy_thing,$15.4M
1291,father_stu,$21.0M
1292,third_star,
1293,blue_miracle,
1294,1101034-lost_souls,$16.8M
1295,bird_with_the_crystal_plumage,
1296,i_married_a_witch,
1297,when_i_consume_you,
1298,sleeping_giant,
1299,ultrasuede_in_search_of_halston,$4.0K
1300,mrs_henderson_presents,$11.0M
1301,la_92,
1302,hostiles,$29.8M
1303,hotel_mumbai,$9.6M
1304,10008126-straightheads,
1305,gunjan_saxena_the_kargil_girl,
1306,max_rose,$56.4K
1307,experimenter,$155.1K
1308,quest_for_camelot,$22.7M
1309,find_me_guilty,$1.2M
1310,seeking_a_friend_for_the_end_of_the_world,$6.6M
1311,lu_over_the_wall,
1312,year_one,$43.3M
1313,pink_cadillac,$11.8M
1314,city_of_life_and_death,$119.9K
1315,bully_coward_victim_the_story_of_roy_cohn,
1316,1071404-jane_eyre,
1317,1001_grams,
1318,charlotte_2021,
1319,1040378-cool_world,$13.7M
1320,a_faithful_man,$77.5K
1321,mummies,$4.3M
1322,three_to_tango,$10.5M
1323,sputnik_2020,$18.2K
1324,son_in_law_1993,$36.4M
1325,yi_yi,$969.1K
1326,eros_2005,$188.2K
1327,the_reckoning_2021,$142.4K
1328,no_ordinary_man,
1329,no_bears,$166.8K
1330,no_strings_attached_2011,$70.6M
1331,10010458-proposal,$163.9M
1332,jean_de_florette,
1333,1134304-aka,$48.1K
1334,collateral_beauty,$31.0M
1335,pulse_2005,
1336,to_wong_foo_thanks_for_everything_julie_newmar,$36.4M
1337,fourth_kind,$25.5M
1338,prelude_to_a_kiss,$19.3M
1339,wendigo,$100.0K
1340,bed_of_roses,$19.0M
1341,valley_of_the_dolls,
1342,the_boss_2016,$63.0M
1343,human_stain,$5.4M
1344,the_ice_road,
1345,all_the_pretty_horses,$15.5M
1346,adam_sandlers_eight_crazy_nights,$23.4M
1347,zombi_child,$25.9K
1348,the_dark_knight_rises,$2
1349,under_the_same_moon_2008,$12.6M
1350,despite_the_falling_snow,
1351,glass_onion_a_knives_out_mystery,
1352,sanjuro,
1353,city_of_lies,$565.7K
1354,statement,$763.0K
1355,nostalgia_2018,$84.9K
1356,hannah_and_her_sisters,$37.3M
1357,enforcement,
1358,final_countdown,
1359,state_and_main,$6.9M
1360,narc,$10.5M
1361,three_needles,
1362,grace_is_gone,$50.1K
1363,house_of_d,$371.1K
1364,winning_season,
1365,trollhunter,$252.7K
1366,1099604-art_of_war,$30.2M
1367,wolf_creek,$16.2M
1368,manto_2018,
1369,avanti,
1370,the_creeping_garden,
1371,while_were_young,$7.6M
1372,shallow_hal,$70.8M
1373,everything_everything_2017,$34.1M
1374,railroad_tigers_2017,$217.1K
1375,world-war-z,$202.4M
1376,adjustment_bureau,$62.5M
1377,1093641-hurricane,$50.7M
1378,driveways,
1379,the_darkest_minds,$12.7M
1380,1141102-are_we_there_yet,$82.3M
1381,the_unknown_girl,$88.6K
1382,salinger,$575.8K
1383,youth_in_revolt,$15.3M
1384,stealing_beauty,$4.6M
1385,lay_the_favorite,$21.0K
1386,color_purple,$93.4M
1387,dopamine,$69.5K
1388,action_jackson,$19.6M
1389,battle_beyond_the_stars,
1390,no_home_movie,$24.1K
1391,run_for_your_wife_2013,
1392,the_amityville_horror,
1393,the_way_way_back,$21.4M
1394,sons_of_denmark,
1395,spree_2020,$20.5K
1396,the_confirmation_2016,
1397,debs,$96.8K
1398,stalker_2021,
1399,montana_story,$292.9K
1400,laissez_passer,$26.6K
1401,one_eight_seven,$5.7M
1402,the_retrieval,$50.3K
1403,swimming_2000,$85.8K
1404,robot_stories,$131.0K
1405,dreambuilders,
1406,the_rage_in_placid_lake,
1407,emmanuels_gift,$23.6K
1408,flying_confessions_of_a_free_woman,
1409,star_wars_episode_i_the_phantom_menace,$452.0M
1410,chasing_liberty,$12.2M
1411,happythankyoumoreplease,$215.6K
1412,snake_eyes,$55.6M
1413,smoke_signals,$6.8M
1414,fourth_protocol,$12.4M
1415,tiger_and_the_snow,$9.0K
1416,american_chaos,$7.6K
1417,message_in_a_bottle,$52.8M
1418,johnny_be_good,$15.5M
1419,ball_of_fire,
1420,alita_battle_angel,$85.8M
1421,spoiler_alert_2022,$1.3M
1422,bright_star,$4.4M
1423,h2_halloween_2,$33.4M
1424,jimmy_p,$19.8K
1425,facing_nolan,
1426,a_christmas_carol_1951,
1427,bon_voyage_2004,$2.4M
1428,my_little_chickadee,
1429,the_low_down,$32.4K
1430,wrong_turn,$15.4M
1431,boynton_beach_club,$3.1M
1432,national_lampoons_blackball,
1433,toy,
1434,1084791-rear_window,
1435,stage_beauty,$776.7K
1436,the_star_2017,$40.4M
1437,i_lost_my_body,
1438,hunt_for_the_wilderpeople,$5.2M
1439,hubble_3d,$52.5M
1440,baahubali_2_the_conclusion,$16.3M
1441,the_odd_life_of_timothy_green,$51.9M
1442,eternals,$164.9M
1443,songbird_2020,
1444,disturbing_behavior,$17.5M
1445,zathura_a_space_adventure,$28.0M
1446,norte_the_end_of_history,
1447,disclosure_2020_2,
1448,eat_locals,
1449,lucky_numbers,$10.0M
1450,murder_in_the_first,$16.1M
1451,the_boxer,$5.8M
1452,okami_kodomo_no_ame_to_yuki,
1453,band_of_outsiders,$37.7K
1454,poly_styrene_i_am_a_cliche,
1455,mademoiselle_c_2013,
1456,teachers,
1457,1002540-blackmail,
1458,battle_for_terra_2009,$1.6M
1459,the_mummy_2017,$157.1M
1460,atlantis_2019,
1461,himizu,
1462,the_misfits,
1463,piranhas,$23.2K
1464,astro_boy,$19.5M
1465,immortal_beloved,$8.7M
1466,going_shopping,$20.2K
1467,thriller_2018,
1468,the_greatest_beer_run_ever,
1469,indochine,$48.9K
1470,to_kill_a_mockingbird,
1471,army_of_crime,$35.4K
1472,man_push_cart,
1473,take_shelter,$1.7M
1474,1038726-beethoven,$56.5M
1475,byzantium_2012,$84.3K
1476,the_image_book,$92.8K
1477,summercamp,
1478,paul,$37.4M
1479,babaziz_the_prince_who_contemplated_his_own_soul,
1480,the_endless,$270.6K
1481,the_killing_of_kenneth_chamberlain,
1482,hearts_and_bones,
1483,mr_roosevelt,
1484,1023461-when_a_stranger_calls,
1485,horror_express,
1486,thunder_soul,$143.6K
1487,free_enterprise,$30.2K
1488,postcards_from_the_edge,$36.9M
1489,eternal_sunshine_of_the_spotless_mind,$34.1M
1490,ragtime,
1491,end_of_the_spear,$11.7M
1492,revenge_of_the_nerds_ii_nerds_in_paradise,$25.5M
1493,1001280-assault_on_precinct_13,
1494,a_very_british_gangster_2008,
1495,draughtsmans_contract,
1496,the_way_back_2020,
1497,1079718-one_night_stand,$2.6M
1498,its_a_disaster,$16.5K
1499,til_there_was_you,$3.5M
1500,the_air_i_breahe,$19.5K
1501,brideshead_revisited,$6.4M
1502,i_vitelloni,$97.9K
1503,spotlight_2015,$45.0M
1504,10009244-the_grand,$114.7K
1505,the_girl_on_the_train_2016,$75.2M
1506,the_devils_doorway,
1507,mickey_and_the_bear,$56.9K
1508,tumbbad,
1509,major_payne,$29.4M
1510,catfight_2017,
1511,hyena_2015,
1512,crimson_peak,$31.1M
1513,clerks,$2.1M
1514,fresh_dressed,
1515,10010131-scar,
1516,kikujiro,$198.2K
1517,1015567-one_two_three,
1518,house_of_wax_2005,$32.0M
1519,faster_pussycat_kill_kill,
1520,veronica,
1521,1006416-east_of_eden,
1522,mary_magdalene_2019,$114.3K
1523,mudge_boy,$62.5K
1524,end_of_poverty,$57.3K
1525,robin_williams_come_inside_my_mind,
1526,10012426-lottery,$51.5K
1527,moneyball,$75.6M
1528,christopher_robin,$99.2M
1529,elaine_stritch_shoot_me_2013,$303.1K
1530,dot_the_i,$306.2K
1531,mother_of_tears_the_third_mother,$54.9K
1532,goosebumps_2015,$80.1M
1533,anna_karenina_1997,$791.8K
1534,the_boy_and_the_beast,$446.1K
1535,orange_county,$41.0M
1536,happy_gilmore,$39.0M
1537,life_and_nothing_more,
1538,1154157-big_mommas_house_2,$70.2M
1539,jurassic_world_fallen_kingdom,$416.7M
1540,the_young_and_prodigious_ts_spivet,$176.1K
1541,1128345-company,$2.3M
1542,locked_down_2021,
1543,night_train_to_lisbon_2013,
1544,gigantic,$160.6K
1545,mr_majestyk,
1546,10005788-the_sun,
1547,the_death_and_life_of_marsha_p_johnson,
1548,the_hunter,$176.4K
1549,1082542-imitation_of_life,
1550,13_ghosts,
1551,the_spongebob_movie_sponge_out_of_water,$163.4M
1552,czech_dream_2003,$17.4K
1553,deep_blue_sea_3,
1554,human_flow,$520.6K
1555,summer_catch,$19.7M
1556,10004288-running_scared,$6.9M
1557,ode_to_joy_2019,$17.0K
1558,presenting_princess_shaw,$60.2K
1559,born_romantic,$14.6K
1560,cbgb,
1561,this_is_the_end,$101.5M
1562,awfully_big_adventure,$258.0K
1563,osama,$1.1M
1564,restless_2010,$163.1K
1565,wall_street_money_never_sleeps,$52.5M
1566,heavy_trip,$9.7K
1567,terminator_dark_fate,$62.2M
1568,teen_wolf_too,$7.7M
1569,halloween_ends,$64.0M
1570,the_kid_2019,$1.5M
1571,the_wait_2016,$52.4K
1572,ginger_snaps,$27.1K
1573,chalet_girl,$1.2K
1574,katy_perry_part_of_me,$25.3M
1575,exposed_2016,
1576,sunshine,$3.7M
1577,the_hunt_2019,$5.3M
1578,life_of_a_king_2013,$5.7K
1579,10011284-skin,
1580,kit_kittredge_an_american_girl,$17.7M
1581,1911,$127.4K
1582,we_come_as_friends,
1583,gunner_palace,$607.5K
1584,he_got_game,$21.6M
1585,assassins_creed,$54.6M
1586,mighty_quinn,$4.0M
1587,jane,$1.9M
1588,i_am_david,$284.0K
1589,prestige,$53.1M
1590,frances,
1591,sex_positive,$11.5K
1592,julia1977,
1593,false_positive,
1594,51_birch_street,$84.7K
1595,rescue_dawn,$5.5M
1596,youve_been_trumped_2011,$16.3K
1597,as_mil_e_uma_noites_volume_1_o_inquieto,$12.0K
1598,the_mean_one,$550.3K
1599,train_of_life,$154.8K
1600,journeys_end_2018,$132.4K
1601,louise_bourgeois_the_spider_the_mistress_and_the_tangerine,$94.6K
1602,bad_and_the_beautiful,
1603,a_grand_day_out_with_wallace_and_gromit,
1604,from_afar_2016,$30.1K
1605,introducing_the_dwights,$378.9K
1606,xxx_state_of_the_union,$26.0M
1607,baby_done,
1608,hail_caesar_2016,$30.0M
1609,king_richard,$15.1M
1610,a_screaming_man,$9.9K
1611,tycoon_a_new_russian,
1612,urban_legends_final_cut,$21.5M
1613,wallace_and_gromit_the_wrong_trousers,
1614,127_hours,$18.3M
1615,au_bout_du_conte,
1616,lovely_and_amazing,$4.2M
1617,manglehorn,$132.1K
1618,lethal_weapon_4,$129.8M
1619,fun_mom_dinner,
1620,nil_by_mouth,$268.9K
1621,die_hard_2_1990,$115.3M
1622,cunningham,$265.0K
1623,1200797-closing_the_ring,
1624,latalante,$24.1K
1625,hombre,
1626,street_fighter_the_legend_of_chun_li,$8.7M
1627,youth_2015,$2.7M
1628,chang_can_dunk,
1629,the_meg,$142.8M
1630,good_time,$2.0M
1631,to_live_and_die_in_hollywood,
1632,1141193-hide_and_seek,$51.1M
1633,night_will_fall,
1634,white_reindeer_2013,
1635,procession_2021,
1636,they_them,
1637,color_of_money,$52.3M
1638,jiminy_glick_in_lalawood,$25.7K
1639,cold_war_2018,$4.6M
1640,1069696-screamers,$5.1M
1641,here_are_the_young_men,
1642,hadewijch,$4.6K
1643,sibyl,
1644,fast_times_at_ridgemont_high,
1645,11th_hour,$703.5K
1646,road_hard,$105.9K
1647,little_caesar,
1648,the_wife_2018,$9.6M
1649,you_dont_like_the_truth_4_days_inside_guantanamo,
1650,1193203-cottage,
1651,the_whistleblower,$1.1M
1652,the_luzhin_defence,$1.1M
1653,st_agatha,
1654,linoleum_2022,$87.8K
1655,arctic_2019,$2.4M
1656,flicka,$21.0M
1657,dont_stop_believin_everymans_journey,$59.6K
1658,jabberwocky,$19.2K
1659,mr_3000,$21.8M
1660,say_uncle,$5.2K
1661,roman_polanski_wanted_and_desired,$59.2K
1662,until_the_end_of_the_world,$662.2K
1663,lbj,$2.5M
1664,baader_meinhof_complex,$476.3K
1665,harvard_man,$56.0K
1666,a_poem_is_a_naked_person,$92.5K
1667,very_annie_mary,$35.3K
1668,equilibrium,$1.2M
1669,1014090-moby_dick,
1670,first_reformed,$3.4M
1671,om_shanti_om,$3.4M
1672,skoonheid,
1673,ashgrove,
1674,meeting_gorbachev,$251.0K
1675,indian_horse,$1.9M
1676,the_fall_of_the_house_of_usher_1960,
1677,brimstone_and_glory,$23.8K
1678,dead_girl,$17.3K
1679,wise_blood,
1680,child_44,$1.2M
